orientation_X,orientation_X,orientation_X,orientation_X,orientation_X,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_W,orientation_W,orientation_W,orientation_W,orientation_W,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,surface_label,surface_label,surface_label,surface_label,surface_label
-0.85444,-0.79755,-0.824558125,-0.82362,0.00028362372716535125,-0.58444,-0.49752,-0.5448728125,-0.5470550000000001,0.0006562742754921241,-0.093163,-0.080518,-0.087138359375,-0.087611,1.3482351869832822e-05,-0.12615,-0.11692,-0.121127578125,-0.12123500000000001,6.810501962352334e-06,-0.069919,0.10572,0.00927012875,0.0061855,0.0014111582146594693,0.10148,0.28734,0.199236953125,0.205955,0.0017273570056040837,-0.8032,-0.46385,-0.636441875,-0.6555599999999999,0.009530150610629897,-1.2422,2.931,0.431260609375,0.10394,1.1994777832285868,0.57114,5.2439,3.02902515625,3.2418,1.3208547224330462,-11.463,-8.0965,-9.3417890625,-9.286000000000001,0.4173793860211614,1,1,1.0,1.0,0.0
-0.48173,-0.47562,-0.47814203125,-0.47778,2.99678481791309e-06,-0.86661,-0.86288,-0.865124140625,-0.865355,1.0644937438482673e-06,-0.1372,-0.13454,-0.13577796875,-0.135875,3.7971867618110086e-07,-0.068672,-0.066011,-0.06708232812500001,-0.0668885,2.964433088090519e-07,-0.36236,0.31274,-0.012492532812499998,-0.012432,0.01478840955366994,-0.19569,0.17097,-0.012844897734375,-0.016432500000000003,0.0032680524948637945,-0.10088,0.19276,0.037988883046875,0.039479,0.0029630041412041434,-6.061,5.8943,0.07836841796874999,-0.06699,3.3269151178382312,-1.9458,8.5604,2.7440778507812498,2.8554500000000003,5.552396992198819,-17.883,3.8431,-9.30912625,-9.33435,9.25969276887244,1,1,1.0,1.0,0.0
0.47031,0.47552,0.4730609375,0.47306,2.0259565944881693e-06,-0.86964,-0.8669,-0.8683134375,-0.8684149999999999,5.612495078740473e-07,-0.12649,-0.12436,-0.125169140625,-0.12512,2.533732714074856e-07,0.080209,0.081834,0.081084671875,0.08108199999999999,1.1106806471456491e-07,-0.31165,0.28928,-0.005809415625,-0.0119715,0.01077939931963345,-0.19126,0.21334,-0.0033080703124999996,0.00200645,0.0078080425387010025,-0.16194,0.20994,0.03342865703125,0.03543,0.00635673809808231,-5.8446,4.7757,0.08616241562499999,0.046541,4.59734573432985,-1.8017,9.047,2.8738678203125,3.0127499999999996,4.761522543789866,-15.725,-1.1414,-9.24473984375,-9.27665,9.8368482617858,3,3,3.0,3.0,0.0
0.33849,0.35455,0.3457415625,0.34555499999999995,2.1808865255906422e-05,0.92264,0.929,0.926526171875,0.926535,3.5095261749507122e-06,0.13867,0.1445,0.141412421875,0.14149,1.9794058993602897e-06,0.043392,0.046694,0.0445838046875,0.044132500000000005,9.954136544660475e-07,-0.70788,0.63026,-0.012934643828124998,0.0177585,0.08169732551545689,-0.35245,0.375,-0.02481036640625,-0.0324185,0.011026665915453433,-0.077578,0.29212,0.10426972828125,0.10674,0.005562339725858252,-10.271,12.12,0.42980278984375,0.26905999999999997,15.348405099458281,-16.739,15.038,2.796915078125,3.4368499999999997,25.87421096367873,-27.698,9.0918,-9.290624453125,-9.1723,44.86059726412567,6,6,6.0,6.0,0.0
-0.24003,-0.23872,-0.239403984375,-0.23941,1.1109659817910828e-07,0.95932,0.95969,0.95946546875,0.95945,8.90529035431518e-09,0.14272,0.14366,0.1432325,0.14323,7.950393700787958e-08,-0.040068,-0.039794,-0.0399379921875,-0.039932,4.649771592026177e-09,-0.052845,0.048536,-0.0023655646875,-0.006179499999999999,0.0006773763245134314,-0.01651,0.024632,0.00466086453125,0.004519499999999999,8.411441672198559e-05,-0.073501,0.044873,-0.00921426953125,-0.007879,0.0011594926655059147,-0.5582,0.73318,0.06732699453125,0.0736875,0.047608626653608585,1.8016,4.373,3.16370703125,3.1723,0.6733875291627709,-9.8439,-8.7374,-9.26563671875,-9.2594,0.04419828234190467,4,4,4.0,4.0,0.0
0.1554,0.18125,0.170173515625,0.171325,5.4828319039124415e-05,0.97164,0.97606,0.973601328125,0.9733400000000001,1.7649281434547205e-06,0.149,0.15299,0.15063203125,0.150555,9.846304872047408e-07,0.016628,0.02212,0.0197898203125,0.020422000000000003,2.451089093442431e-06,-0.36035,0.41674,0.002346941020312498,-0.0128465,0.023042804423181188,-0.22158,0.13334,-0.0585845859375,-0.0613925,0.004265035918712715,0.039494,0.30262,0.1590568515625,0.159745,0.004459655092851807,-6.4576,6.1869,0.3577462421875,0.37681,4.9211080100451445,-1.4924,9.0651,2.92903009375,2.50185,8.342992414539157,-16.42,-1.3772,-9.29882265625,-9.30175,9.639549766490523,8,8,8.0,8.0,0.0
-0.76225,-0.7546,-0.758142421875,-0.75783,5.400503537156391e-06,-0.63838,-0.6291,-0.6341021875,-0.63442,8.10729124015673e-06,-0.1055,-0.10414,-0.104724921875,-0.104695,1.2596377337598585e-07,-0.11111,-0.10946,-0.11024125,-0.110235,2.1142519685039516e-07,-0.15249,0.11558,-0.004086060078124999,3.8744999999999996e-05,0.0035566529207531165,-0.098453,0.077362,-0.013574376484375,-0.011959000000000001,0.001545033559878934,0.033547,0.13349,0.075722953125,0.0730015,0.00045424308635998986,-2.6228,3.6908,0.2536392140625,0.165745,2.5581161767468354,0.042322,5.7822,3.090109078125,3.3720499999999998,1.6730097410262614,-12.981,-6.4608,-9.33026328125,-9.35625,1.7776750116332425,0,0,0.0,0.0,0.0
-0.2905,-0.25361,-0.274754296875,-0.276335,0.00011662093335999028,0.94471,0.95523,0.949270390625,0.948815,9.703608507627148e-06,0.14299,0.14595,0.144441015625,0.144505,5.475241572342324e-07,-0.052,-0.046017,-0.049027140625,-0.04912,3.1953539328248145e-06,-0.26664,0.24867,0.004252233593750002,0.0066466500000000005,0.012049646911893584,-0.089237,0.25703,0.0812820903125,0.0821835,0.004010688803922408,-0.43559,-0.02263,-0.2460829921875,-0.26890000000000003,0.011618519884133786,-6.2631,4.4904,0.154604,0.11552950000000001,3.030513832825749,-2.2388,8.2664,2.76966828515625,2.91305,3.98022850273911,-23.613,-3.0868,-9.4957203125,-8.9668,11.544029824466037,8,8,8.0,8.0,0.0
0.621,0.6257,0.62284296875,0.6224799999999999,2.069792691929107e-06,-0.76918,-0.76513,-0.767616484375,-0.767865,1.4871174643209024e-06,-0.11433,-0.11287,-0.11366703125,-0.11374000000000001,8.98147391732366e-08,0.098815,0.10006,0.0995412734375,0.0995555,8.226265692666792e-08,-0.18037,0.21845,0.007520839296874999,0.0028893499999999997,0.004774157199969874,-0.085942,0.10942,-0.0011683507031250001,-0.00135151,0.0012359995835769595,-0.02964,0.090092,0.035260190671875,0.037778500000000007,0.000768246431694268,-2.5231,2.2255,0.21550717734375,0.24934499999999998,0.9473841026614354,-0.32515,5.7846,2.831735,2.9360999999999997,1.2682254950409453,-14.298,-4.8274,-9.40187578125,-9.477250000000002,2.797486044526944,0,0,0.0,0.0,0.0
0.22658,0.22669,0.22664203125000001,0.22664,1.0966289370062934e-09,0.96172,0.96176,0.961741953125,0.96174,1.4497416338467814e-10,0.15093,0.15103,0.150970703125,0.15097,6.522576279555012e-10,0.029876,0.029935,0.0299086328125,0.029909,1.7072237942918487e-10,-0.0064075,0.0072673,-6.7064531249999985e-06,0.000158695,7.949739805659809e-06,-0.003998,0.011666,0.002148665484375,0.0023022499999999996,7.451551046240313e-06,-0.0067025,0.0041395,-0.0005709825,-0.0003472,5.197204193879432e-06,0.055323,0.14209,0.0946912734375,0.095446,0.00030098035125535185,2.9076,2.9921,2.94077109375,2.93705,0.000359578449187994,-9.3698,-9.3277,-9.34998984375,-9.35055,8.501399052656913e-05,8,8,8.0,8.0,0.0
0.3776,0.40285,0.389820390625,0.389575,5.379996441313976e-05,0.90286,0.91374,0.90858828125,0.90869,9.84139859744123e-06,0.13954,0.14134,0.1404884375,0.140575,2.8703218503935096e-07,0.050321,0.054127,0.0520151640625,0.0520665,1.2734652405881073e-06,-0.05839,0.075108,0.0036806535390625002,-0.00041723,0.0006018981872149264,0.023304,0.087909,0.0534514765625,0.0521355,0.000169311960251415,-0.20436,-0.11027,-0.1674215625,-0.169405,0.0005208767896653544,-1.0767,1.0133,0.0625316328125,0.10555500000000001,0.17883819329191916,1.2025,4.6908,2.82865390625,2.7837,0.489478348488558,-10.587,-8.4291,-9.38816484375,-9.365200000000002,0.18278999930548706,2,2,2.0,2.0,0.0
0.57222,0.59475,0.58374828125,0.583965,4.106749781004237e-05,-0.8068,-0.79039,-0.798391171875,-0.79838,2.2005886017471617e-05,-0.1153,-0.11239,-0.11421015625,-0.11412,6.723007627953056e-07,0.091305,0.094664,0.093279984375,0.0930835,1.0444129288878424e-06,-0.084437,0.088157,0.004346723046875,0.00861285,0.0017856145561747513,0.020978,0.11163,0.055579140625,0.053685,0.00034406305739739134,-0.20879,-0.14389,-0.171745859375,-0.16757,0.0002721624307517224,-0.99205,1.0664,0.020928210156249998,0.0154315,0.18287183560148762,0.12825,5.0771,2.7777290625,2.7803,1.8488846862542325,-11.218,-7.8836,-9.392103125,-9.3774,0.44891522408464574,7,7,7.0,7.0,0.0
0.84291,0.84709,0.845095,0.8451500000000001,1.4612456692915331e-06,-0.51746,-0.51079,-0.5141109375,-0.513945,3.4421298228340454e-06,-0.073471,-0.071977,-0.0726631328125,-0.0725295,1.7295991135581043e-07,0.12625,0.12838,0.12735484375,0.127365,3.2925351870074995e-07,-0.18572,0.13324,-0.0044721582265625,0.00204965,0.0040440397837053195,-0.10052,0.087576,-0.0084554016171875,-0.00889075,0.0015574456707876684,0.0050828,0.089167,0.0484431421875,0.048947000000000004,0.0002782516787811984,-2.1944,2.8722,0.07453006250000001,0.25695,1.274908569633744,-0.45883,5.5142,2.844656859375,3.20585,2.249013175346122,-12.939,-6.6463,-9.3761125,-9.287749999999999,1.7945474845669294,4,4,4.0,4.0,0.0
-0.38178,-0.38131,-0.381511953125,-0.38144500000000003,2.297489542322004e-08,-0.91194,-0.91172,-0.91184296875,-0.91186,6.113951771652777e-09,-0.14213,-0.14194,-0.14204859375,-0.142075,4.530290354335154e-09,-0.053213,-0.052897,-0.053043171875,-0.0530075,1.3372694635825125e-08,-0.010255,0.0085086,-0.00036610232421875,0.0002861,1.5737847131290495e-05,-0.0070125,0.012268,0.0020215040703125,0.0020601,1.2876429422602332e-05,-0.011417,0.010274,5.957917187499999e-05,0.0006802399999999999,1.778003013760298e-05,0.0090992,0.29863,0.1511616578125,0.16195500000000002,0.0061154020686445005,2.7131,3.0692,2.90774765625,2.92005,0.012573081569266733,-9.4118,-9.2952,-9.3592703125,-9.3543,0.0008477665132874419,0,0,0.0,0.0,0.0
-0.8663,-0.86167,-0.86428125,-0.864595,1.7796503937010305e-06,0.47701,0.4854,0.48082796875,0.480615,6.28260686515715e-06,0.063962,0.066687,0.0655112734375,0.0655615,4.351139010211616e-07,-0.1338,-0.1308,-0.1323675,-0.13231500000000002,7.78743307086633e-07,-0.30793,0.45895,-0.008232067187499999,-0.00845715,0.023224546403672466,-0.2396,0.32583,-0.01212820140625,-0.0096922,0.0059344155579069005,-0.16073,0.26647,0.05514209546875,0.0511595,0.008508419380323007,-5.4664,6.3867,0.48093066640625,0.48391,3.878110500847464,-9.6498,8.4248,2.8183146046875,3.66765,12.493384642810492,-21.33,4.8901,-9.3638625,-9.638649999999998,11.542382822834647,1,1,1.0,1.0,0.0
0.83777,0.83842,0.8380125,0.8379650000000001,2.9371653543331698e-08,-0.5258,-0.52464,-0.525355859375,-0.52538,4.690319266733575e-08,-0.071996,-0.070986,-0.071461921875,-0.07142799999999999,8.073169463582647e-08,0.12831,0.1297,0.128956171875,0.12892,1.7182853715550888e-07,-0.16084,0.15889,0.00374282734375,0.00909195,0.003882446270358537,-0.09006,0.064376,-0.003192794609375,0.000369545,0.0010445232711900345,-0.036138,0.048827,0.00764049734375,0.0080533,0.0002887566251593598,-2.8678,2.7805,0.19375788984375,0.24170000000000003,1.1365151439717147,-0.99784,6.2587,2.77410010078125,2.82895,2.7067175325858823,-12.465,-6.5369,-9.40648046875,-9.43285,1.636374806623401,4,4,4.0,4.0,0.0
-0.88754,-0.88598,-0.886563515625,-0.8863449999999999,2.201836060531256e-07,0.43588,0.4389,0.437765546875,0.43810499999999997,8.748532418798851e-07,0.058174,0.060146,0.0594396953125,0.059492500000000004,2.2273374108021852e-07,-0.13851,-0.1362,-0.13722828125,-0.137355,2.1856395177165922e-07,-0.34901,0.32596,0.009464875624999999,0.00840955,0.012614511006544253,-0.15088,0.17412,0.01084280140625,0.0083812,0.003030673464615308,-0.15814,0.093032,-0.015297065546875,-0.011865,0.0031003799266861717,-4.207,6.9117,0.10512127890625,-0.0679395,3.9710475149604134,-2.1766,7.9247,2.8544500078125,2.9061,4.522818845592905,-17.672,-2.344,-9.385753125,-9.1679,7.853236238572834,1,1,1.0,1.0,0.0
0.68193,0.72718,0.70455828125,0.7045349999999999,0.0001762437907234233,-0.71618,-0.67021,-0.693640546875,-0.693945,0.00018158644143085044,-0.10267,-0.095479,-0.099259078125,-0.0991505,4.5850348757381245e-06,0.10731,0.11361,0.110657734375,0.110655,3.3148334092027005e-06,-0.030242,0.041603,0.00612479046875,0.0080511,0.00023889959798344552,0.10464,0.13874,0.121793203125,0.12175,5.055351328125002e-05,-0.41884,-0.36274,-0.3892384375,-0.388755,0.00012048749990157291,-0.64737,0.42839,-0.1629561359375,-0.18481999999999998,0.04619137855523147,1.943,4.0849,2.867846875,2.82575,0.21622611526574761,-9.8919,-8.876,-9.406496875,-9.4116,0.045109513533464436,2,2,2.0,2.0,0.0
0.9508,0.9526,0.951647265625,0.95164,2.99490889517451e-07,-0.27126,-0.26488,-0.268305859375,-0.268345,3.745528389517774e-06,-0.035567,-0.034157,-0.0347955625,-0.0348205,1.78626437007884e-07,0.14527,0.14568,0.14548234375,0.14549,1.1071628937012955e-08,-0.042883,0.032759,-0.0010880933046874999,-0.00301155,0.0002925634081086024,-0.032523,0.0065252,-0.0123798778125,-0.0117515,5.792056105874006e-05,0.013787,0.058107,0.039073046874999996,0.040383,0.00010931507276943886,-0.518,0.73485,0.14932551015625,0.151705,0.0607835207001932,2.3422,3.5713,2.9723328125,2.9723,0.05812317356053153,-10.477,-8.2848,-9.35367890625,-9.353950000000001,0.1849095887641486,2,2,2.0,2.0,0.0
-0.86768,-0.86677,-0.867233046875,-0.8672150000000001,6.211741510823422e-08,0.47405,0.47587,0.47510484375,0.47513,2.1691651082679456e-07,0.063505,0.06478,0.0641493671875,0.064123,1.010329743479354e-07,-0.1357,-0.13376,-0.134409296875,-0.13436,1.0714832062008039e-07,-0.29583,0.25032,0.0028381184375000004,0.0038788,0.009175434390243726,-0.10729,0.13015,0.00479993328125,3.2779999999999994e-05,0.0024961823351749763,-0.24149,0.23504,-0.010138531249999999,-0.025807499999999997,0.01517857035069036,-3.8977,4.8084,0.12260441796874999,-0.01059955,2.939321317677152,-1.5288,6.4696,2.69766390625,2.6026499999999997,2.062481734860212,-19.476,-0.24615,-9.391676171875,-9.415099999999999,6.941231059683657,1,1,1.0,1.0,0.0
0.27587,0.28114,0.277423515625,0.27678,2.4237993540845817e-06,0.94771,0.94944,0.948965546875,0.94913,1.8533828124992446e-07,0.1435,0.14693,0.145784453125,0.14592,6.775823757382077e-07,0.033987,0.037167,0.0352537421875,0.035042500000000004,4.6373049206447257e-07,-0.45394,0.28014,-0.0021583334375,0.0063598000000000005,0.012973007771858305,-0.34848,0.14986,-0.01347248203125,-0.006973699999999999,0.006071821521459358,-0.10367,0.1743,0.027313718828125,0.01154,0.0034227409253253928,-9.2058,13.044,-0.008512421874999997,-0.028768000000000002,10.344685860890715,-7.4347,12.436,3.141797875,3.72735,12.064685673122568,-23.716,0.49935,-9.380251171875,-9.256699999999999,9.34018300407342,6,6,6.0,6.0,0.0
-0.82656,-0.81911,-0.822579453125,-0.822515,4.8450933993604454e-06,0.54267,0.55387,0.548745,0.548815,1.1005987401573625e-05,0.076483,0.078366,0.0773449453125,0.077519,2.6524529619832224e-07,-0.12829,-0.12691,-0.12744953125,-0.127435,1.5232576279523288e-07,-0.028847,0.036007,0.001030593125,-0.00134855,0.00022331183838996646,0.010569,0.044088,0.029611203125,0.0290065,4.237938246235236e-05,-0.11543,-0.039738,-0.08269203125,-0.08359050000000001,0.00030110448752657495,-0.50786,0.42235,0.055614177343749994,0.08604200000000001,0.03587614747072649,2.1027,3.8194,2.93804609375,2.8486000000000002,0.21012926455155018,-10.004,-8.9393,-9.37740390625,-9.3659,0.046801015338951875,2,2,2.0,2.0,0.0
-0.021567,-0.020452,-0.0209686328125,-0.020985999999999998,7.670442316683084e-08,-0.98831,-0.98802,-0.98822703125,-0.98825,4.050959645660911e-09,-0.15269,-0.1508,-0.1513575,-0.15121,1.8502362204728462e-07,0.0068178,0.0080086,0.00758614453125,0.007644150000000001,8.591253335568459e-08,-0.13925,0.1859,0.009290767265625,0.005574549999999999,0.004123953212262134,-0.1028,0.12409,-0.00033139945312500016,-0.0045873500000000005,0.001992206845615881,-0.052868,0.04296,-0.003713862734375,-0.0046827,0.00048590443968396806,-2.5991,2.2732,0.1425793203125,0.185585,1.1639134615490854,-0.97346,6.6518,2.77308015625,2.6919,1.8122427790550937,-13.18,-6.1691,-9.39477578125,-9.30815,2.315329440904898,0,0,0.0,0.0,0.0
-0.046332,-0.040943,-0.0431079453125,-0.0429155,2.586999500922728e-06,-0.98754,-0.98723,-0.98739046875,-0.9874,6.4454478346325174e-09,-0.15315,-0.15103,-0.152275234375,-0.152235,2.5257317298229877e-07,0.0029133,0.0035668,0.0032360453125,0.00323485,2.4408928166830803e-08,-0.13784,0.12355,0.006892100828125,0.00795425,0.0025625288679617074,-0.089511,0.089422,-7.908603125000006e-05,0.00027418,0.0010951529158767204,-0.020759,0.088903,0.033116138125,0.033142000000000005,0.0004403409007907352,-1.9409,2.5527,0.0348432234375,-0.030564,0.7103287672977854,-0.058524,5.6823,2.5824449190625,2.43045,1.9041465836500155,-12.135,-6.3465,-9.4144453125,-9.3451,1.1992156732062005,0,0,0.0,0.0,0.0
-0.89616,-0.87507,-0.88637359375,-0.8867499999999999,3.8252761786417034e-05,0.41841,0.46116,0.438662109375,0.43818500000000005,0.00015688839945251156,0.055744,0.061536,0.058545125,0.058483499999999994,2.9799479212598567e-06,-0.13686,-0.13339,-0.135249765625,-0.135075,8.9481175565941e-07,-0.075816,0.067157,-0.0011472375000000003,0.00038445,0.0008695598942479542,0.036794,0.14548,0.0894181875,0.0905895,0.0006672817919488191,-0.36618,-0.21093,-0.29433203125,-0.29152500000000003,0.001118093619463582,-1.7802,1.9617,0.0025640234375,-0.066933,0.6300260548760546,1.0329,4.2499,2.63024453125,2.6468499999999997,0.42927644437930607,-11.715,-7.2389,-9.44809609375,-9.4885,0.7279671577011564,6,6,6.0,6.0,0.0
-0.83938,-0.8338,-0.83659390625,-0.8365400000000001,2.6379798966534918e-06,0.52282,0.53146,0.52719296875,0.5272399999999999,6.336895054134055e-06,0.073938,0.075871,0.074899734375,0.07497999999999999,2.949380391240331e-07,-0.12897,-0.12834,-0.128682890625,-0.128665,3.026165723425235e-08,-0.041117,0.047481,-0.0053895234140625,-0.00776945,0.00035893918863505323,-0.032867,-0.0015467,-0.01709426953125,-0.0168425,4.498994128748955e-05,0.027193,0.094306,0.0614599609375,0.0628595,0.0002856702155968874,-0.34163,0.57733,0.182055124140625,0.227005,0.04418174946337013,1.2867,3.5435,2.70860234375,2.7878,0.30953459944328243,-10.289,-8.6662,-9.41238515625,-9.447199999999999,0.12124030017162882,2,2,2.0,2.0,0.0
-0.88666,-0.88525,-0.886106953125,-0.88612,1.203504859744224e-07,0.43667,0.43919,0.438004609375,0.43799,5.384329170768196e-07,0.059355,0.061858,0.0607595,0.060711,4.933134803149594e-07,-0.14026,-0.13748,-0.13882296875,-0.138795,5.840871801181114e-07,-0.38682,0.36057,-0.0010646085937500004,-0.014195,0.014538860625537643,-0.29459,0.23654,0.00955881953125,0.013496000000000001,0.012056298292445044,-0.19044,0.14808,-0.013699497890625,-0.005719800000000001,0.0054075809878348985,-7.0896,8.3019,0.47617521875,0.819825,11.91433907011699,-3.947,11.38,2.96227939765625,2.85515,5.276675957316299,-18.991,3.9342,-9.29845515625,-9.519649999999999,10.79418554663148,1,1,1.0,1.0,0.0
-0.26214,-0.25136,-0.256325703125,-0.255865,1.0556349108021925e-05,-0.95704,-0.95348,-0.9554864843750001,-0.95548,1.1648985666828464e-06,-0.14488,-0.14008,-0.142375234375,-0.14247,1.6855999446357724e-06,-0.034764,-0.030491,-0.032519703125,-0.032508999999999996,1.249385753690934e-06,-0.24847,0.20286,-0.02616491953125,-0.0208115,0.00833420056614302,-0.19489,0.1228,-0.026963929218750002,-0.023049,0.003963100776178003,-0.11218,0.19464,0.06800331640625,0.0762455,0.003867702034594454,-6.2043,5.6565,0.24996549296875,0.188745,5.691577236509119,-2.9386,7.7182,2.9974559453125,2.9761499999999996,4.700509257341074,-14.628,-3.9152,-9.394980468750001,-9.412949999999999,4.91318366126907,3,3,3.0,3.0,0.0
0.89528,0.89624,0.895899609375,0.895985,7.736756274610841e-08,-0.41806,-0.41676,-0.4172096875,-0.417095,1.3839832677172548e-07,-0.058922,-0.056992,-0.0579457578125,-0.058172,4.7031246844241805e-07,0.1403,0.14238,0.141212734375,0.141255,2.964987635334981e-07,-0.097553,0.085419,-0.014333890546875,-0.014349,0.0016976599412318319,-0.069924,0.078329,-0.0042129525000000004,-0.0076950000000000005,0.0007460573424976129,-0.059716,0.074379,0.0065115634374999995,0.00302195,0.001046819611686205,-2.8903,1.9341,0.138342015625,0.210335,0.8296302217413227,1.0041,5.194,2.93268046875,3.0758,0.9254128828438737,-11.676,-6.9023,-9.32128984375,-9.362549999999999,0.871669557927534,4,4,4.0,4.0,0.0
-0.68554,-0.68244,-0.683184375,-0.68302,4.450594488187286e-07,-0.71706,-0.71223,-0.715299765625,-0.71568,1.2997723855807933e-06,-0.11805,-0.11175,-0.11576078125,-0.11563999999999999,2.858593085629951e-06,-0.094845,-0.087192,-0.0905262109375,-0.08983550000000001,5.223420451218048e-06,-0.066684,0.15038,0.0606877626015625,0.0621875,0.0015449495774697323,-0.045125,0.12517,0.016059929921875,0.013962,0.0012516384337409791,-0.13804,0.044593,-0.029741204062500002,-0.0256985,0.0015808906688287976,-1.9449,2.1897,0.424733275,0.41876,0.6725542126048956,0.6643,6.5061,3.293945703125,2.8343,2.4928221717931978,-10.454,-7.7479,-9.48403125,-9.5679,0.23014458216535455,5,5,5.0,5.0,0.0
0.84711,0.84929,0.8478578125,0.847675,4.0017942913394875e-07,-0.50994,-0.50629,-0.508683984375,-0.5089,1.1137343934545513e-06,-0.07066,-0.069775,-0.0702415390625,-0.0702325,3.571872287155803e-08,0.13173,0.13248,0.13206828125,0.132045,3.4478912401576056e-08,-0.11645,0.11157,-0.0006400045312499998,0.00124202,0.0021050190935021054,-0.09893,0.1216,0.0095140934375,0.0072181,0.00307262166253754,-0.10209,0.025369,-0.0265388984375,-0.026696,0.0005061000860372196,-2.3525,3.3482,0.12218504921875001,0.12387999999999999,1.2591058654256948,0.99538,4.8776,2.927456875,2.9918,0.8139538021759841,-13.235,-5.954,-9.36934453125,-9.25505,1.853792566269069,4,4,4.0,4.0,0.0
